Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000,a ,154, is,<|im_end|> | a | pig | unknown | 猪 (sum: 0.98),20,: |  | not | ' | - (sum: 0.77),<|im_end|> | . | '. | ' | : (sum: 0.72),<|im_end|> | . | unspecified | not | male (sum: 0.71),<|im_end|> | a | unspecified | not | the (sum: 0.50)
QA held-out example,VAL_QA_000,a ,154, is,<|im_end|> | a | pig | unknown | 猪 (sum: 0.98),22,a |  | 杂 | : | not (sum: 0.42),猪 | 猪肉 | 豚 | pig | pork (sum: 0.97),猪 | pig | 豚 | <|im_end|> | 猪肉 (sum: 0.98),猪 | <|im_end|> | pig | 豚 | animal (sum: 0.97)
QA held-out example,VAL_QA_000,a ,154, is,<|im_end|> | a | pig | unknown | 猪 (sum: 0.98),24,猪 | a | pig | an | 杂 (sum: 0.90),猪 | pig | 猪肉 | pigs | pork (sum: 1.00),猪 | pig | pigs | 猪肉 | pig (sum: 1.00),猪 | pig | pigs | <|im_end|> | pig (sum: 1.00)
QA held-out example,VAL_QA_000,a ,154, is,<|im_end|> | a | pig | unknown | 猪 (sum: 0.98),26,猪 | a | pig | 杂 | por (sum: 0.95),猪 | pig | pigs | pig | 猪肉 (sum: 1.00),猪 | pig | pigs | pig | <|im_end|> (sum: 1.00),猪 | pig | <|im_end|> | pigs | pig (sum: 1.00)
QA held-out example,VAL_QA_000,a ,154, is,<|im_end|> | a | pig | unknown | 猪 (sum: 0.98),28,a | sw | o | por | an (sum: 0.93),pig | <|im_end|> | 猪 | a | ' (sum: 0.92),<|im_end|> | pig | a | 猪 | unknown (sum: 0.91),<|im_end|> | pig | a | 猪 | unknown (sum: 0.93)
QA held-out example,VAL_QA_000,a ,154, is,<|im_end|> | a | pig | unknown | 猪 (sum: 0.98),30,a | pig | o | an | ' (sum: 0.98),a | <|im_end|> | pig | an | ' (sum: 0.99),<|im_end|> | a | pig | an | unspecified (sum: 0.99),<|im_end|> | a | pig | unspecified | 猪 (sum: 1.00)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),0, | - | 1 | 与 | / (sum: 0.88),comb | <|0.01|> | out | super | mist (sum: 0.13),lot | flute | 不仅要 | 个人信息 | 调 (sum: 0.03),综合实力 | 跟进 | 组织 | 切割 | 恰当 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),2," | - | I | ( | "" (sum: 0.88)",a | 是一个 | an | 是一 | the (sum: 0.94),a | 几 | 很好的 | 这样的 | 那样的 (sum: 0.44),极 | 分 | 眼 | 尽 | 连 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),4," | - | ( | - | "" (sum: 0.90)",a | 是一个 | 很好的 | 几 | 不是 (sum: 0.87),a | 几 | 很好的 | 这样的 | 那样的 (sum: 0.54),极 | a | 分 | living | 连 (sum: 0.09)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),6," | ( | . | - | "" (sum: 0.49)",a | 是一个 | 是一 | 很好的 | 让它 (sum: 0.93),a | 几 | 很好的 | like | 这样的 (sum: 0.56),living | 极 | a | 眼 | voice (sum: 0.09)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),8, | ( | 2 | 3 | - (sum: 0.26),a | 让它 | 它 | 是一个 | 它是 (sum: 0.84),a | b | 是一个 | 三 | 几 (sum: 0.63),a | b | quite | another | certain (sum: 0.08)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),10,与 | . | 2 | 3 |  (sum: 0.12),a | 它 | 它是 | 让它 | b (sum: 0.67),a | b | s | c | fine (sum: 0.64),a | b | mist | c | lot (sum: 0.11)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),12,. |  | 副 | 与 | 3 (sum: 0.12),a | s | an | b | n (sum: 0.95),a | s | b | fine | an (sum: 0.75),a | 劳 | b | s | fine (sum: 0.10)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),14,"冬 | 毒 |  | : | "" (sum: 0.20)",a | $a | 它可以 | . | s (sum: 0.47),a | fine | $a | s | big (sum: 0.29),large | 劳 | a | fine | big (sum: 0.11)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),16,. |  | - | -c | - (sum: 0.36),. | : | a | . | 几 (sum: 0.31),. | a | 几 | pet | :A (sum: 0.09),large | 整个人 | sea | medium | head (sum: 0.05)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),18, | - | : | ' |  (sum: 0.80),. | 它可以 | 母 | . | 是一种 (sum: 0.08),母 | 喜 | male | 切割 | -a (sum: 0.05),large | 喜 | 在这方面 | 铃 | medium (sum: 0.03)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),20, | - | ' | - |  (sum: 0.77),嗅 | 猪肉 | 猪 | male | . (sum: 0.25),猪 | male | 啪 | -a | 嗅 (sum: 0.17),猪 | dog | large | male | 在这方面 (sum: 0.10)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),22, | p | -p | 大 | B (sum: 0.16),猪 | pig | pigs | 猪肉 | pork (sum: 0.99),猪 | pig | pigs | 猪肉 | pork (sum: 0.99),猪 | pig | pigs | lot | dog (sum: 0.95)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),24,pig | 猪 | 猪肉 | 大 | p (sum: 0.84),pig | 猪 | pigs | Pig | 猪肉 (sum: 1.00),猪 | pig | pigs | Pig | pig (sum: 1.00),猪 | pig | pigs | Pig | pig (sum: 1.00)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),26,猪 | pig | 猪肉 | pigs | o (sum: 0.96),pig | 猪 | pigs | Pig | 猪肉 (sum: 1.00),pig | 猪 | pigs | Pig | 猪肉 (sum: 1.00),猪 | pig | pigs | Pig | pig (sum: 1.00)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),28,sw | o | por | Sw | pig (sum: 0.69),pig | 猪 | sw | por | pigs (sum: 0.99),pig | sw | 猪 | pigs | por (sum: 0.96),pig | sw | <|im_end|> | 猪 | pigs (sum: 0.82)
QA held-out example,VAL_QA_000,a ,155, a,pig | <|im_end|> | . | sw | dog (sum: 0.95),30,pig | P | sw | . | por (sum: 0.59),pig | <|im_end|> | o | ' | p (sum: 0.84),<|im_end|> | pig | dog | 猪 | sw (sum: 0.90),<|im_end|> | pig | dog | 猪 | sw (sum: 0.91)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),0, | - | [ | 1 | ( (sum: 0.56),声 | 语音 | 声音 | music | 弦 (sum: 0.62),0 | 声 | 违规 | 语音 | $ (sum: 0.19),0 | 1 | 2 | 5 | 3 (sum: 0.53)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),2," | 2 | . | - | "" (sum: 0.19)",a | s | 还是 |  | 不是 (sum: 0.23),0 | 还是 | 大的 | 5 | a (sum: 0.13),0 | 5 | 1 | 2 | 3 (sum: 0.32)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),4, | - | . | ( | [ (sum: 0.28), | 问 | 临 | 制 | s (sum: 0.14),大的 | 问 | 君 | 组 | 数 (sum: 0.17),结束 | 5 | 1 | 0 | 极 (sum: 0.14)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),6,. | - | once | 1 | 2 (sum: 0.22), | 临 | a | 立 | s (sum: 0.40),0 | 1 |  | 5 | 组 (sum: 0.29),1 | 0 | 5 | 3 | 2 (sum: 0.52)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),8,3 | 2 | 1 | . | - (sum: 0.44), | a | s | . |  (sum: 0.95), | a |  | s | b (sum: 0.95), | 1 | 0 | 3 | 2 (sum: 0.67)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),10,b | 1 | 2 | 3 | - (sum: 0.27), |  |  | <|yue|> | s (sum: 0.96), |  |  | 0 | s (sum: 0.97),1 |  | 2 | 3 | 0 (sum: 0.88)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),12,"1 | 2 | 3 | "" | - (sum: 0.34)", | a | s |  |  (sum: 0.97), | 0 | 1 | 3 | 2 (sum: 0.95),0 | 1 | 2 | 3 |  (sum: 0.92)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),14,1 | 2 | 3 | . | 一人 (sum: 0.50), | . |  | s |  (sum: 0.99), | 0 | 1 | 3 | 2 (sum: 0.90),1 | 3 | 0 | 2 | 5 (sum: 0.92)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),16,. | 1 | - | 3 | 2 (sum: 0.80), | . |  |  | . (sum: 0.96), | . |  | 0 | 3 (sum: 0.79),0 | 1 | 3 | 5 |  (sum: 0.58)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),18,1 | 2 | 3 | . | 5 (sum: 0.82), | . |  | . | <|im_end|> (sum: 0.52), | 1 | 0 | 2 | <|im_end|> (sum: 0.49),1 | 0 | 2 | 4 | 5 (sum: 0.47)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),20,1 | 2 | - | . | . (sum: 0.80),<|im_end|> |  |  |  | . (sum: 0.69),<|im_end|> |  |  |  | heard (sum: 0.78),<|im_end|> | 马 | 乐 | 1 | 乔 (sum: 0.52)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),22,1 | . | 2 | 3 | - (sum: 0.81),猪 | pig | <|im_end|> | pigs | . (sum: 0.93),猪 | <|im_end|> | pig | pigs | 豚 (sum: 0.98),猪 | <|im_end|> | pig | pigs | 马 (sum: 0.97)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),24,pig | 猪 | . | 2 | 1 (sum: 0.87),猪 | pig | pigs | pig | Pig (sum: 1.00),猪 | pig | pigs | pig | Pig (sum: 1.00),猪 | pig | pigs | pig | <|im_end|> (sum: 1.00)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),26,pig | 猪 | . | . | 1 (sum: 0.95),pig | 猪 | pigs | pig | Pig (sum: 1.00),pig | 猪 | pigs | pig | <|im_end|> (sum: 1.00),猪 | pig | <|im_end|> | pigs | pig (sum: 1.00)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),28,. | . | 3 | o | sw (sum: 0.54),pig | <|im_end|> | 猪 | pig | por (sum: 0.99),<|im_end|> | pig | 猪 | pig | pigs (sum: 0.98),<|im_end|> | pig | 猪 | pig | pigs (sum: 0.97)
QA held-out example,VAL_QA_000,a ,156, ,<|im_end|> | pig | pig | <|im_start|> | o (sum: 1.00),30,<|im_end|> | pig | O | o | . (sum: 0.72),<|im_end|> | pig | o | <|im_start|> | pig (sum: 1.00),"<|im_end|> | pig | <|im_start|> | pig | {\"" (sum: 1.00)","<|im_end|> | pig | <|im_start|> | {\"" | pig (sum: 1.00)"
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),0,失败 | 物 | 增加了 | 消 | 罚 (sum: 0.18),alc | ui | 销 | 点儿 | 消 (sum: 0.08),<|0.00|> | <|25.14|> | <|12.43|> | <|4.30|> | <|14.34|> (sum: 0.16),<|0.00|> | ichten | <|11.43|> | <|12.43|> | <|25.14|> (sum: 0.53)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),2,失败 | 物 | 代 | 全 | 旁 (sum: 0.02),urt | 阔 | cot | 雷 | <|ja|> (sum: 0.12), | <|endoftext|> | 沉 | 多 | <|0.00|> (sum: 0.15),<|0.00|> |  | 多 | <|endoftext|> |  (sum: 0.33)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),4,失败 | 物 | 全 | 旁 | 代 (sum: 0.02),些 | 溶 | urt | 罢了 | 一笔 (sum: 0.14), | 多 | 呈 | 溶 | 临 (sum: 0.14),<|0.00|> | 多 |  | <|endoftext|> |  (sum: 0.42)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),6,物 | 失败 | 旁 | 全 | 代 (sum: 0.02),ほど | 构成 | 神经系统 |  | 临 (sum: 0.07), | <|0.00|> | <|endoftext|> | 多 | 临 (sum: 0.29),<|0.00|> | 多 |  | <|endoftext|> |  (sum: 0.36)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),8,物 | 旁 | 失败 | 增加了 | 玄 (sum: 0.07),谐 | 恩 | 错 | 雷 | 滚 (sum: 0.09),霏 | 腔 | 谐 | 错 | 方 (sum: 0.07),霏 | 腔 | ota | <|1.44|> | <|12.07|> (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),10,物 | 旁 | 玄 | 增加了 | 虹 (sum: 0.14),雷 | feedback | 虹 | 恩 | 毒 (sum: 0.15),方 | ota | 腔 | feedback | 雷 (sum: 0.07),霏 | 腔 | <|12.07|> | ota | <|1.44|> (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),12,玄 | 旁 | 物 | 增加了 | 重点关注 (sum: 0.17),feedback | 麓 | 雷 | 方 | 冲突 (sum: 0.06),腔 | ota | 狗 | 金属 | 方 (sum: 0.05),腔 | 律 | <|12.07|> | ota | 肽 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),14,玄 | 旁 | 物 | 重点关注 | 增加了 (sum: 0.17),feedback | 反复 | 麓 | 雷 | 盟 (sum: 0.09),方 | 狗 | 金属 | feedback | 事儿 (sum: 0.05),狗 | 律 | 荸 | 肽 | 附加 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),16,玄 | 旁 | 重点关注 | 物 | 世 (sum: 0.13), | feedback | 雷 | 价值观 | 的回答 (sum: 0.14), | 金属 | 关注 | 的回答 | 狗 (sum: 0.05),狗 | 关注 | emb | 尖 | Stre (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),18,虹 | 岸 | 旁 | � | 正式 (sum: 0.03), |  | AI | 多元 | fe (sum: 0.19), | R | I | iron |  (sum: 0.05),e | tr | div | Stre | p (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),20,失败 | 寸 | 母 | 庭 | 檐 (sum: 0.04), | <|im_end|> | AI | <|im_start|> | {' (sum: 0.86), | AI | {' | <|im_end|> | I (sum: 0.37),I | D | tr |  | {' (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),22,answer |  | <|startofword|> |  | 格 (sum: 0.10), |  | <|im_end|> |  |  (sum: 1.00), |  | <|im_end|> |  | answer (sum: 0.99), |  |  |  | {' (sum: 0.80)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),24, |  | 空 | answer | <|startofword|> (sum: 0.38), |  | <|im_end|> |  | <|im_start|> (sum: 1.00), |  | <|im_end|> |  | <|im_start|> (sum: 0.99), |  | <|im_end|> |  | <|im_start|> (sum: 0.95)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),26, |  |  | <|endoftext|> | 空 (sum: 0.48),<|im_end|> | <|im_start|> |  |  |  (sum: 1.00),<|im_end|> | <|im_start|> |  |  |  (sum: 0.99),<|im_end|> | <|im_start|> |  |  |  (sum: 0.96)
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),28, |  | <|endoftext|> |  |  (sum: 1.00), | <|im_end|> |  | <|im_start|> |  (sum: 1.00),<|im_end|> | <|im_start|> |  |  |  (sum: 1.00),"<|im_end|> | <|im_start|> |  |  | {\"" (sum: 1.00)"
QA held-out example,VAL_QA_000,eat ,26,<|AUDIO|>, | <|im_start|> |  | <|im_end|> | <|endoftext|> (sum: 1.00),30, |  | <|im_start|> | <|im_end|> | <|endoftext|> (sum: 1.00), | <|im_start|> | <|im_end|> |  | <|endoftext|> (sum: 1.00),<|im_start|> |  | <|im_end|> |  | <|endoftext|> (sum: 1.00),<|im_start|> | <|im_end|> |  |  |  (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),0,自卑 | � | anning | 替代 | 而言 (sum: 0.14),的声音 | 这就是 | 声音 | 生素 | 另一位 (sum: 0.11),中国市场 | 是否有 | 的声音 | 侵略 | 他认为 (sum: 0.06),死亡 | <|im_end|> | algun | Carbon | 吃什么 (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),2,自卑 | � | anning | 替代 | 也知道 (sum: 0.11),stat | 声音 | 的声音 | 转移 | 发音 (sum: 0.11),ict | 声 | 事儿 | 声音 | 中国市场 (sum: 0.07),ict | 违法违规 | 佑 | 📣 | (expression (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),4,也知道 | anning | 替代 | 自卑 | � (sum: 0.12),发音 | stat | 声音 | noise | 转移 (sum: 0.19),声 | ict | 事儿 | 声音 | 他说 (sum: 0.08),佑 | (expression | 违法违规 | 风控 | URLConnection (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),6,也知道 | anning | 怎么样 | 替代 | 如何 (sum: 0.09),而言 | 发音 | 声音 | 他说 | noise (sum: 0.34),声 | 他说 | 事儿 | 说话 | 声音 (sum: 0.11),(expression | 事 | URLConnection | 吃什么 | 风控 (sum: 0.02)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),8,替代 | 也知道 | 密切 | 强大 | 各项工作 (sum: 0.08),而言 | 发音 | 没错 | 他知道 | 转移 (sum: 0.18),而言 | ality | 事 | 交谈 | ict (sum: 0.09),ality | 寡 | 一切 | 加上 | 练 (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),10,强大 | anning | --; | .php | 替代 (sum: 0.08),而言 | 在他 | 他说 | himself | 他知道 (sum: 0.42),而言 | 在他 | ality | 事 | 他说 (sum: 0.17),ality | 加强 | 加上 | algun | term (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),12,exercício | --; | 强大 | 怎么样 | 而言 (sum: 0.10),而言 | 他说 | 来看 | 模糊 | 事 (sum: 0.14),而言 | 事 | term | ica | 来看 (sum: 0.11),ality | ica | 事 | 加强 | algun (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),14,exercício | 怎么说 | 那儿 | 怎么样 | 舱 (sum: 0.09),事 | 事儿 | 而言 | 他说 | 但他 (sum: 0.11),事 | _letters | 伍 | 事儿 | term (sum: 0.09),ivo | 伍 | ica | pt | 事 (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),16,なか | 演化 | 喇叭 | 那儿 | 此事 (sum: 0.07),unch | 事 | 事业 | 槌 | 而言 (sum: 0.08),unch | 事 | こと | 挑战 | 小麦 (sum: 0.06),加速 | 挑战 | ica | ivo | 加强 (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),18,怎么样 | 制造 | 操 | 2 | 此事 (sum: 0.08),麦克 | 缩短 | unch | 识 | 类 (sum: 0.12),果 | 缩短 | 大声 | 麦克 | 空 (sum: 0.08),果 | adero | 大声 | 加速 | 挑战 (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),20,操 | ict | 2 | ens | end (sum: 0.17),独 | 小微 | 转移 |  | 知道 (sum: 0.15),小微 | 独 | 转移 | 官员 | 知道 (sum: 0.14),小微 | 官员 | 果 | 转移 | 挑战 (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),22,操 | 肯定 | ict | 较大的 | 端正 (sum: 0.14), |  | . | 特 | 丰厚 (sum: 0.37),转移 |  | 特 | 小微 | 知道 (sum: 0.09),转移 | 蒂 | 口水 | 法庭 | 小微 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),24,- | 肯定 |  | 独 | ~ (sum: 0.10), | . |  | mic | 结构 (sum: 0.13),mic | 垂 | 端正 | 中间 | 期间 (sum: 0.08),中间 | ica | mic | algun | 屡 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),26,助 | 员 | 贝尔 | gan | 同意 (sum: 0.11), | 同意 | . | 事业 |  (sum: 0.15),物 | 端正 | gan | vr | spot (sum: 0.06),物 | vr | 中间 | 员 | gan (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),28, | ( |  | 贝尔 | - (sum: 0.58),嗓子 | 贝尔 | spot | 惊叹 | istic (sum: 0.13),贝尔 | 嗓子 | spot | istic | 惊叹 (sum: 0.14),贝尔 | spot | istic | 嗓子 | ist (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,39,<|AUDIO|>,<|im_end|> |  |  | . | atic (sum: 0.29),30, | spot |  |  | atic (sum: 0.24), |  | atic | . | ome (sum: 0.28),spot | atic | <|im_end|> | 贝尔 | istic (sum: 0.30),spot | <|im_end|> | atic | istic | 贝尔 (sum: 0.38)
QA held-out example,VAL_QA_000,eat ,53,<|AUDIO|>," | , | <|im_end|> | back | . (sum: 0.35)",0,踌 | 保管 | 舌 | <|3.52|> | 怎么样 (sum: 0.17),<|0.00|> | himself | 生素 | themselves | 在他的 (sum: 1.00),himself | 但是他 | 在他的 | 莲花 | 在他 (sum: 0.24),赌 | 赌博 | 死亡 | 招聘会 | Carbon (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,53,<|AUDIO|>," | , | <|im_end|> | back | . (sum: 0.35)",2,保管 | 踌 | 舌 | 加以 | 强大 (sum: 0.19),<|0.00|> | himself | 在他 | 但他 | themselves (sum: 0.99),himself | <|0.00|> | 生素 | 但是他 | 莲花 (sum: 0.17),udiante | xpath | 赌博 | 身边 | (parseFloat (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,53,<|AUDIO|>," | , | <|im_end|> | back | . (sum: 0.35)",4,踌 | 保管 | 舌 | <|3.52|> | <|3.51|> (sum: 0.14),<|0.00|> | himself | 但他 | 在他 | 但他们 (sum: 0.94),himself | xpath | 增值服务 | 生素 | 告诉他 (sum: 0.16),xpath | udiante | 拂 | 增值服务 | 违法违规 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,53,<|AUDIO|>," | , | <|im_end|> | back | . (sum: 0.35)",6,踌 | 舌 | <|3.52|> | 作弊 | 喻 (sum: 0.14),<|0.00|> | himself | 他说 | 在他 | 但他 (sum: 0.96),himself | 他说 | 呛 | 担保 | xpath (sum: 0.17),拂 | xpath | 身边 | udiante | .clearRect (sum: 0.02)
QA held-out example,VAL_QA_000,eat ,53,<|AUDIO|>," | , | <|im_end|> | back | . (sum: 0.35)",8,查看更多 | 踌 | 喻 | 座谈会上 | 编剧 (sum: 0.08),<|0.00|> | himself | 担保 | 他说 | 但他 (sum: 0.86),担保 | <|0.00|> | himself | gy | 作弊 (sum: 0.41),担保 | general | 潮流 | 拂 | 毯 (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,53,<|AUDIO|>," | , | <|im_end|> | back | . (sum: 0.35)",10,查看更多 | dot | 强大 | 花瓣 | 家都知道 (sum: 0.13),himself | <|0.00|> | 但他 | 在他 | 他自己 (sum: 0.87),<|0.00|> | himself | 潮流 | 担保 | 但他 (sum: 0.44),潮流 | <|0.00|> | 担保 | 作弊 | ality (sum: 0.11)
